year,class,rank,bib,team,time,time_seconds,source_url
2024,militaere forlegninger,36,,NMP/IMPS (),1:19:01,4741.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,37,,Forsvarsmateriell LAND 2 (),1:19:19,4759.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,38,,Trenregimentet Rena (),1:20:54,4854.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,39,,FPVS Hamar (),1:22:13,4933.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,40,,Forsvarsmateriell LUFT 3 (),1:23:26,5006.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,41,,Team Rygge (),1:23:36,5016.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,42,,Team Kolsås (),1:23:55,5035.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,43,,Forsvarsmateriell IKT 2 (),1:24:34,5074.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,44,,Forsvarsmateriell LAND 3 (),1:25:17,5117.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,45,,Forsvarsmateriell STAB 3 -MIX (),1:25:19,5119.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,46,,HV-02 (),1:25:52,5152.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,47,,Forsvarsmateriell STAB 2 (),1:27:20,5240.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,48,,Forsvarsmateriell LUFT 2 (),1:30:25,5425.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2024,militaere forlegninger,49,,Forsvarets Veterantjeneste (),1:35:56,5756.0,https://www.sportsidioten.no/resultater/militaere-forlegninger-holmenkollstafetten-2024/
2023,andre lag mix flertall menn,1,2828,Team Trøndelag,51:34,3094.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,2,2380,Dunder Mifflin,54:12,3252.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,3,2843,Team Baker Hansen,56:56,3416.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,4,2853,CMS Kluge Advokatfirma 1,57:18,3438.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,5,2801,Cisco 2,57:45,3465.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,6,2847,Advokatfirmaet Wiersholm 1,58:00,3480.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,7,2839,Advokatfirmaet BAHR AS Lag 1,58:10,3490.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,8,3316,McKinsey & Company,58:17,3497.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,9,7219,Löplabbet Pilestredet,58:20,3500.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,10,2819,Cognite,58:24,3504.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,11,2852,Ignite Procurement,58:49,3529.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,12,6380,Oddvar Brås utvalgte,59:06,3546.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,13,2821,Equinor BIL Oslo,59:06,3546.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,14,2871,Wikborg Rein BIL,59:11,3551.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,15,6104,Team Svimus,59:22,3562.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,16,2868,Storebrand Sport 1,1:00:10,3610.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,17,2833,Malling & Co Bedriftsidrettslag Elite,1:00:12,3612.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,18,2815,ABG Sundal Collier 1,1:00:39,3639.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,19,3937,PwC Deals 1,1:00:44,3644.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,20,6909,Advokatfirmaet Thommessen AS 5,1:00:48,3648.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,21,2802,Altor,1:01:03,3663.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,22,2867,Entra BIL,1:01:11,3671.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,23,3996,PwC Trust 3 #1,1:01:27,3687.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,24,4138,Sankthanshaugen Løpeklubb,1:01:35,3695.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,25,6544,Astrup Fearnley 1,1:01:37,3697.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,26,2808,Advokatfirmaet Haavind 1,1:01:46,3706.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,27,2817,Sparebank 1 Markets 1,1:01:50,3710.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,28,2804,Schonhowd Fysioterapi,1:01:58,3718.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,andre lag mix flertall menn,29,3613,ASKO MIDT-NORGE 1,1:02:00,3720.0,https://sportsidioten.no/resultater/andre-lag-mix-flertall-menn-holmenkollstafetten-2023/
2023,ideelle organisasjoner,1,2252,The Bardo Foundation Inc.,58:28,3508.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,2,2219,Team Right To Play,1:00:12,3612.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,3,2212,Ida Eides Minnefond,1:02:48,3768.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,4,2201,Politivakta,1:08:52,4132.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,5,2257,Skiforeningen,1:09:20,4160.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,6,2203,Human-Etisk Forbund Oslo,1:11:36,4296.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,7,2241,Gammeldalen IL,1:12:22,4342.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,8,2253,NRC Flyktninghjelpen 1,1:14:01,4441.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,9,2231,MOT Norge,1:14:08,4448.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,10,2262,Stiftelsen Norges Geotekniske Institutt,1:15:47,4547.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,11,2210,DNT Oslo og Omegn,1:15:54,4554.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,12,2223,Oslo Røde Kors,1:16:19,4579.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,13,2268,Norges Røde Kors,1:17:01,4621.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,14,2240,Kreftforeningen BIL,1:17:22,4642.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,15,2267,Human Rights Research League,1:18:52,4732.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,16,2238,Norsk Folkehjelp,1:19:02,4742.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,17,2244,Framtiden i Våre Hender,1:19:36,4776.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,18,2209,Hampkampen,1:19:39,4779.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,19,2234,ZERO & Skift,1:20:02,4802.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,20,2208,Amnesty International Norge,1:20:25,4825.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,21,2247,Svanemerket,1:20:32,4832.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,22,2251,SOS-Barnebyer,1:20:50,4850.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,23,2216,Digni,1:20:52,4852.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,24,2260,nrg-u,1:21:17,4877.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,25,2225,Barnekreftforeningen,1:22:37,4957.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,26,2250,Kondis,1:22:54,4974.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,27,2218,EAT Foundation,1:23:22,5002.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,28,2214,ROS-laget,1:24:21,5061.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,29,2228,A-team,1:24:24,5064.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,30,2236,Heggeli Barnehjem,1:24:54,5094.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,31,2255,Redd Barna A,1:25:28,5128.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,32,2230,Human-Etisk Forbund Oslo,1:25:35,5135.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,33,2243,INTOSAI Development Initiative,1:25:55,5155.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,34,2263,Disease X,1:26:14,5174.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,35,2217,Redningsselskapet RS BIL,1:26:2227:54,,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,36,2202,Fornybar Norge,1:26:23,5183.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,37,2239,LUB,1:28:07,5287.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,38,2261,Norges Blindeforbund Bedriftsidrettslag,1:28:21,5301.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,39,2237,Landsrådet for Norges barne- og ungdomsorganisasjoner,1:28:29,5309.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,40,2204,NKS Grefsenlia,1:29:57,5397.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,41,2224,Mensa Oslo,1:30:19,5419.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,42,2213,Nasjonalforeningen For Folkehelsen,1:30:24,5424.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,43,2264,NVIO Oslo Runners,1:31:36,5496.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,44,2220,Run for freedom,1:31:36,5496.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,45,2246,Østbytunet behandlingssenter,1:32:22,5542.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,46,2259,Blå Kors Norge,1:32:42,5562.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,47,2248,NABA & Friends,1:32:42,5562.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,48,2215,Plan Norge,1:32:54,5574.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,49,2207,Greenpeace,1:34:55,5695.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,ideelle organisasjoner,50,2232,Kirkens SOS lag 2,1:35:16,5716.0,https://sportsidioten.no/resultater/ideelle-organisasjoner-holmenkollstafetten-2023/
2023,kvinner bedrift,1,2646,PwC xLos Damer,1:06:11,3971.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,2,2650,Norconsult – Kvinner,1:07:06,4026.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,3,2632,Deloitte BIL Damer,1:07:29,4049.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,4,2622,EY BIL Kvinner,1:07:30,4050.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,5,2612,Orkla BIL Elite – Damer,1:08:19,4099.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,6,2643,The Boston Consulting Group 2,1:08:40,4120.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,7,2645,DNB BIL,1:10:10,4210.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,8,2609,KPMG Elite Damer,1:12:18,4338.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,9,2624,Sweco BIL Oslo Damer,1:13:48,4428.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,10,2654,Multiconsult damer,1:13:53,4433.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,11,2611,Haukeland Sykehus Idrettslag,1:14:02,4442.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,12,2603,Statnett BIL,1:14:54,4494.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,13,2639,Capgemini Kvinner,1:15:11,4511.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,14,2615,Bergenslærernes BIL 1,1:15:40,4540.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,15,2640,Accenturekvinnene,1:16:13,4573.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,16,2651,Intility K1,1:16:14,4574.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,17,2605,Equinor All Girls,1:16:17,4577.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,18,2621,Oslo Politis Idrettslag,1:16:20,4580.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,19,2642,SINTEF Løperjenter,1:17:27,4647.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,20,2606,Caretec Bardujentene 1,1:18:38,4718.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,21,2634,St. Olavs Hospital 1,1:18:47,4727.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,22,2602,Pareto Securities Kvinner,1:18:49,4729.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,23,2641,De rosa elefantene Lovisenberg,1:19:05,4745.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,24,2608,Sprint Consulting 2,1:20:32,4832.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,25,2633,Rystad Energy Wind,1:21:03,4863.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,26,2636,Diakonhjemmet Sykehus 2,1:21:24,4884.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
2023,kvinner bedrift,27,2618,Føden Rikshospitalet,1:22:34,4954.0,https://sportsidioten.no/resultater/kvinner-bedrift-holmenkollstafetten-2023/
